961,0.420282
962,0.413078
963,0.409264
964,0.398987
965,0.396371
966,0.397175
967,0.392195
968,0.382915
969,0.379941
970,0.371828
971,0.376261
972,0.362481
973,0.359893
974,0.353495
975,0.344200
976,0.341769
977,0.335064
978,0.329199
979,0.320058
980,0.315861
981,0.320290
982,0.321591
983,0.317999
984,0.308425
985,0.305713
986,0.304525
987,0.302176
988,0.295395
989,0.288707
990,0.286863
991,0.299626
992,0.303999
993,0.311938
994,0.310323
995,0.308248
996,0.308465
997,0.315841
998,0.316409
999,0.314153
1000,0.314624
1001,0.317286
1002,0.319670
1003,0.313505
1004,0.306393
1005,0.302898
1006,0.302739
1007,0.300744
1008,0.309243
1009,0.302568
1010,0.297076
1011,0.295961
1012,0.290996
1013,0.278781
1014,0.272459
1015,0.266119
1016,0.261297
1017,0.254094
1018,0.247944
1019,0.241550
1020,0.243917
1021,0.270286
1022,0.297839
1023,0.307454
1024,0.319038
1025,0.323220
1026,0.329211
1027,0.330693
1028,0.336179
1029,0.340587
1030,0.332954
1031,0.331582
1032,0.322662
1033,0.320607
1034,0.318747
1035,0.317697
1036,0.313491
1037,0.308491
1038,0.301106
1039,0.295561
1040,0.287195
1041,0.311913
1042,0.318970
1043,0.326091
1044,0.337050
1045,0.350714
1046,0.353758
1047,0.362127
1048,0.367265
1049,0.365981
1050,0.364036
1051,0.388622
1052,0.384415
1053,0.374863
1054,0.369583
1055,0.375311
1056,0.382548
1057,0.380243
1058,0.368361
1059,0.356034
1060,0.350312
1061,0.372790
1062,0.372224
1063,0.358841
1064,0.346112
1065,0.339551
1066,0.337131
1067,0.339384
1068,0.331289
1069,0.320514
1070,0.308256
1071,0.327395
1072,0.344489
1073,0.339590
1074,0.330227
1075,0.319054
1076,0.316033
1077,0.321260
1078,0.320744
1079,0.311239
1080,0.301599
1081,0.307654
1082,0.303067
1083,0.299798
1084,0.300196
1085,0.306818
1086,0.305991
1087,0.311594
1088,0.307813
1089,0.306299
1090,0.308691
1091,0.324224
1092,0.338669
1093,0.335650
1094,0.328346
1095,0.330878
1096,0.336413
1097,0.338121
1098,0.331993
1099,0.335322
1100,0.330576
1101,0.335861
1102,0.328312
1103,0.322831
1104,0.317281
1105,0.314307
1106,0.312612
1107,0.312061
1108,0.300958
1109,0.297877
1110,0.297175
1111,0.306132
1112,0.306757
1113,0.297867
1114,0.287424
1115,0.280990
1116,0.279145
1117,0.278012
1118,0.277167
1119,0.266998
1120,0.261479
1121,0.259014
1122,0.255614
1123,0.251989
1124,0.246154
1125,0.238602
1126,0.234563
1127,0.227544
1128,0.219884
1129,0.214866
1130,0.215510
1131,0.223145
1132,0.231764
1133,0.226550
1134,0.223444
1135,0.227707
1136,0.235633
1137,0.238438
1138,0.231835
1139,0.227394
1140,0.224054
1141,0.220322
1142,0.218065
1143,0.218304
1144,0.216141
1145,0.210452
1146,0.209999
1147,0.203832
1148,0.200611
1149,0.197122
1150,0.195331
1151,0.224498
1152,0.243200
1153,0.252544
1154,0.255208
1155,0.263347
1156,0.274339
1157,0.280742
1158,0.277209
1159,0.269951
1160,0.267467
1161,0.257213
1162,0.250577
1163,0.242775
1164,0.238638
1165,0.229397
1166,0.224216
1167,0.214609
1168,0.208799
1169,0.210353
1170,0.206270
1171,0.207204
1172,0.210156
1173,0.208849
1174,0.207689
1175,0.204813
1176,0.201197
1177,0.195941
1178,0.195195
1179,0.196422
1180,0.193517
1181,0.203496
1182,0.206657
1183,0.207196
1184,0.207727
1185,0.216506
1186,0.223276
1187,0.218594
1188,0.212393
1189,0.212593
1190,0.212569
1191,0.207848
1192,0.201116
1193,0.196339
1194,0.191319
1195,0.191394
1196,0.187438
1197,0.185512
1198,0.183735
1199,0.182833
1200,0.176591
1201,0.176987
1202,0.177265
1203,0.170600
1204,0.168225
1205,0.169548
1206,0.167022
1207,0.160226
1208,0.157712
1209,0.151898
1210,0.151318
1211,0.150901
1212,0.149760
1213,0.150869
1214,0.150698
1215,0.151898
1216,0.148567
1217,0.148566
1218,0.150455
1219,0.152282
1220,0.151396
1221,0.150447
1222,0.149302
1223,0.151052
1224,0.148864
1225,0.155082
1226,0.157877
1227,0.154856
1228,0.154008
1229,0.153568
1230,0.156793
1231,0.154438
1232,0.150928
1233,0.147869
1234,0.145876
1235,0.140953
1236,0.144460
1237,0.143448
1238,0.142321
1239,0.142345
1240,0.141526
1241,0.174672
1242,0.197477
1243,0.203747
1244,0.209809
1245,0.223933
1246,0.241382
1247,0.247905
1248,0.248305
1249,0.254154
1250,0.247080
1251,0.239475
1252,0.227969
1253,0.222971
1254,0.216460
1255,0.208736
1256,0.205494
1257,0.202789
1258,0.196826
1259,0.194502
1260,0.190874
1261,0.233086
1262,0.242762
1263,0.243166
1264,0.247975
1265,0.277744
1266,0.286889
1267,0.288885
1268,0.279051
1269,0.268973
1270,0.269155
1271,0.265626
1272,0.265956
1273,0.257134
1274,0.249055
1275,0.243308
1276,0.239291
1277,0.238603
1278,0.233250
1279,0.226348
1280,0.219521
1281,0.214776
1282,0.213863
1283,0.208176
1284,0.204925
1285,0.200727
1286,0.198768
1287,0.194556
1288,0.191667
1289,0.189562
1290,0.182445
1291,0.262414
1292,0.305407
1293,0.310340
1294,0.311078
1295,0.318611
1296,0.341949
1297,0.378187
1298,0.393039
1299,0.378432
1300,0.365819
1301,0.346608
1302,0.335515
1303,0.325130
1304,0.315443
1305,0.303825
1306,0.289555
1307,0.275070
1308,0.267530
1309,0.262731
1310,0.259641
1311,0.261231
1312,0.252713
1313,0.243073
1314,0.238328
1315,0.239668
1316,0.237061
1317,0.235085
1318,0.231733
1319,0.223700
1320,0.217465
1321,0.218043
1322,0.212693
1323,0.209453
1324,0.205158
1325,0.201257
1326,0.199384
1327,0.195657
1328,0.190530
1329,0.185962
1330,0.180047
1331,0.175274
1332,0.170119
1333,0.168649
1334,0.165556
1335,0.159798
1336,0.160651
1337,0.155484
1338,0.152818
1339,0.149938
1340,0.145268
1341,0.152012
1342,0.159544
1343,0.158849
1344,0.153104
1345,0.151571
1346,0.153690
1347,0.160572
1348,0.158574
1349,0.153633
1350,0.153319
1351,0.175276
1352,0.190083
1353,0.193273
1354,0.189412
1355,0.186770
1356,0.187558
1357,0.192960
1358,0.189647
1359,0.191993
1360,0.187252
1361,0.211844
1362,0.214627
1363,0.214454
1364,0.225169
1365,0.242405
1366,0.252143
1367,0.247147
1368,0.235209
1369,0.234343
1370,0.244251
1371,0.234017
1372,0.222363
1373,0.211429
1374,0.203243
1375,0.193243
1376,0.188410
1377,0.182620
1378,0.175444
1379,0.169993
1380,0.164470
1381,0.222907
1382,0.254380
1383,0.263258
1384,0.264200
1385,0.276210
1386,0.292646
1387,0.305287
1388,0.312760
1389,0.304937
1390,0.297152
1391,0.332438
1392,0.335717
1393,0.317756
1394,0.312873
1395,0.321178
1396,0.336950
1397,0.338170
1398,0.327989
1399,0.312465
1400,0.304729
1401,0.295595
1402,0.285041
1403,0.270768
1404,0.261430
1405,0.257125
1406,0.254773
1407,0.252133
1408,0.248070
1409,0.241390
1410,0.232006
1411,0.247534
1412,0.265710
1413,0.285283
1414,0.287379
1415,0.284156
1416,0.283690
1417,0.281092
1418,0.284952
1419,0.287531
1420,0.283660
1421,0.292471
1422,0.281569
1423,0.267282
1424,0.260121
1425,0.260556
1426,0.265153
1427,0.255900
1428,0.249089
1429,0.239516
1430,0.233680
1431,0.319016
1432,0.359070
1433,0.359455
1434,0.342453
1435,0.328667
1436,0.334145
1437,0.362240
1438,0.379693
1439,0.384201
1440,0.366561
1441,0.432765
1442,0.448092
1443,0.429137
1444,0.411553
1445,0.420506
1446,0.452425
1447,0.473468
1448,0.476693
1449,0.470186
1450,0.446152
1451,0.480843
1452,0.473204
1453,0.443410
1454,0.421421
1455,0.404869
1456,0.395402
1457,0.396410
1458,0.397855
1459,0.386223
1460,0.372260
1461,0.462453
1462,0.499885
1463,0.496660
1464,0.476710
1465,0.457303
1466,0.476259
1467,0.497660
1468,0.524442
1469,0.511682
1470,0.491805
1471,0.573731
1472,0.580108
1473,0.544448
1474,0.509589
1475,0.496013
1476,0.511030
1477,0.532550
1478,0.548047
1479,0.539533
1480,0.516422
1481,0.515481
1482,0.499185
1483,0.473026
1484,0.450756
1485,0.426166
1486,0.407538
1487,0.403106
1488,0.400151
1489,0.391819
1490,0.387948
1491,0.389689
1492,0.380018
1493,0.366470
1494,0.344375
1495,0.325724
1496,0.314091
1497,0.306687
1498,0.304326
1499,0.294762
1500,0.284729
1501,0.320565
1502,0.336797
1503,0.330524
1504,0.311562
1505,0.296255
1506,0.296373
1507,0.303200
1508,0.317113
1509,0.318640
1510,0.311523
1511,0.350111
1512,0.348389
1513,0.328964
1514,0.310192
1515,0.301547
1516,0.311328
1517,0.322430
1518,0.334187
1519,0.343208
1520,0.339695
1521,0.361482
1522,0.360427
1523,0.341204
1524,0.319067
1525,0.312923
1526,0.319073
1527,0.321724
1528,0.323907
1529,0.324905
1530,0.318743
1531,0.321066
1532,0.317968
1533,0.318203
1534,0.324621
1535,0.325591
1536,0.314167
1537,0.301613
1538,0.293328
1539,0.282856
1540,0.275154
1541,0.343586
1542,0.382223
1543,0.377473
1544,0.358005
1545,0.336300
1546,0.319232
1547,0.319711
1548,0.326580
1549,0.337002
1550,0.340836
1551,0.327720
1552,0.307918
1553,0.287154
1554,0.271754
1555,0.262010
1556,0.252382
1557,0.249413
1558,0.243709
1559,0.232577
1560,0.225585
1561,0.226567
1562,0.234847
1563,0.237169
1564,0.236056
1565,0.229287
1566,0.220037
1567,0.211295
1568,0.203966
1569,0.204421
1570,0.204575
1571,0.200810
1572,0.197300
1573,0.196863
1574,0.199944
1575,0.198652
1576,0.194341
1577,0.192638
1578,0.186878
1579,0.185310
1580,0.182559
1581,0.264012
1582,0.294740
1583,0.286581
1584,0.268912
1585,0.262489
1586,0.272035
1587,0.287735
1588,0.303746
1589,0.305031
1590,0.294116
1591,0.297479
1592,0.285959
1593,0.269678
1594,0.257800
1595,0.259301
1596,0.262880
1597,0.270876
1598,0.266555
1599,0.259350
1600,0.249257
1601,0.265333
1602,0.263053
1603,0.253397
